,sourcefile,outputfile,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed,SDS,miniseed
1790,20221104\Baro\100hz_Baro_Sensors570.csv,20221104.Baro.100hz_Baro_Sensors570.csv,2022/11/02 12:00:00,2022/11/02 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1791,20221104\100hz\100hz_Sensors_100Hz435.csv,20221104.100hz.100hz_Sensors_100Hz435.csv,2022/11/02 12:00:00,2022/11/02 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1792,20221104\100hz\100hz_Sensors_100Hz436.csv,20221104.100hz.100hz_Sensors_100Hz436.csv,2022/11/02 16:00:00,2022/11/02 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1793,20221104\20hz\20hz_Sensors_20Hz193.csv,20221104.20hz.20hz_Sensors_20Hz193.csv,2022/11/02 16:00:00,2022/11/02 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1794,20221104\Baro\100hz_Baro_Sensors571.csv,20221104.Baro.100hz_Baro_Sensors571.csv,2022/11/02 16:00:00,2022/11/02 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1796,20221104\20hz\20hz_Sensors_20Hz194.csv,20221104.20hz.20hz_Sensors_20Hz194.csv,2022/11/02 20:00:00,2022/11/03 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1797,20221104\Baro\100hz_Baro_Sensors572.csv,20221104.Baro.100hz_Baro_Sensors572.csv,2022/11/02 20:00:00,2022/11/03 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1795,20221104\100hz\100hz_Sensors_100Hz437.csv,20221104.100hz.100hz_Sensors_100Hz437.csv,2022/11/02 20:00:00,2022/11/03 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1798,20221104\100hz\100hz_Sensors_100Hz438.csv,20221104.100hz.100hz_Sensors_100Hz438.csv,2022/11/03 00:00:00,2022/11/03 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1799,20221104\20hz\20hz_Sensors_20Hz195.csv,20221104.20hz.20hz_Sensors_20Hz195.csv,2022/11/03 00:00:00,2022/11/03 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1800,20221104\Baro\100hz_Baro_Sensors573.csv,20221104.Baro.100hz_Baro_Sensors573.csv,2022/11/03 00:00:00,2022/11/03 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1801,20221104\Baro\100hz_Baro_Sensors574.csv,20221104.Baro.100hz_Baro_Sensors574.csv,2022/11/03 04:00:00,2022/11/03 04:55:06,0.92,330688,330688.0,100.000095368,330688,0.0,True,True,True
1802,20221104\20hz\20hz_Sensors_20Hz196.csv,20221104.20hz.20hz_Sensors_20Hz196.csv,2022/11/03 04:00:00,2022/11/03 04:55:05,0.92,66112,66112.0,20.0000190735,66112,0.0,True,True,True
1803,20221104\100hz\100hz_Sensors_100Hz439.csv,20221104.100hz.100hz_Sensors_100Hz439.csv,2022/11/03 04:00:00,2022/11/03 04:55:06,0.92,330688,330688.0,100.000095368,330688,0.0,True,True,True
1805,20221104\100hz\100hz_Sensors_100Hz440.csv,20221104.100hz.100hz_Sensors_100Hz440.csv,2022/11/03 04:55:06,2022/11/03 12:00:00,7.08,1096312,1096301.0,100.000095368,1096301,0.0,False,False,True
1804,20221104\20hz\20hz_Sensors_20Hz197.csv,20221104.20hz.20hz_Sensors_20Hz197.csv,2022/11/03 04:55:06,2022/11/03 12:00:00,7.08,219209,219203.0,20.0000190735,219203,2.0,False,False,True
1806,20221104\Baro\100hz_Baro_Sensors575.csv,20221104.Baro.100hz_Baro_Sensors575.csv,2022/11/03 04:55:07,2022/11/03 12:00:00,7.08,1096548,1096528.0,100.000095368,1096528,2.0,False,False,True
1807,20221104\100hz\100hz_Sensors_100Hz441.csv,20221104.100hz.100hz_Sensors_100Hz441.csv,2022/11/03 12:00:00,2022/11/03 16:00:00,4.0,1439604,1439604.0,100.000095368,1439604,4.0,True,False,True
1808,20221104\20hz\20hz_Sensors_20Hz198.csv,20221104.20hz.20hz_Sensors_20Hz198.csv,2022/11/03 12:00:00,2022/11/03 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1809,20221104\Baro\100hz_Baro_Sensors576.csv,20221104.Baro.100hz_Baro_Sensors576.csv,2022/11/03 12:00:00,2022/11/03 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1811,20221104\Baro\100hz_Baro_Sensors577.csv,20221104.Baro.100hz_Baro_Sensors577.csv,2022/11/03 16:00:00,2022/11/03 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1812,20221104\100hz\100hz_Sensors_100Hz442.csv,20221104.100hz.100hz_Sensors_100Hz442.csv,2022/11/03 16:00:00,2022/11/03 20:00:00,4.0,1439703,1439703.0,100.000095368,1439703,3.0,True,False,True
1810,20221104\20hz\20hz_Sensors_20Hz199.csv,20221104.20hz.20hz_Sensors_20Hz199.csv,2022/11/03 16:00:00,2022/11/03 20:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1814,20221104\Baro\100hz_Baro_Sensors578.csv,20221104.Baro.100hz_Baro_Sensors578.csv,2022/11/03 20:00:00,2022/11/04 00:00:00,4.0,1439988,1439988.0,100.000095368,1439988,4.0,True,True,True
1815,20221104\100hz\100hz_Sensors_100Hz443.csv,20221104.100hz.100hz_Sensors_100Hz443.csv,2022/11/03 20:00:00,2022/11/04 00:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
1813,20221104\20hz\20hz_Sensors_20Hz200.csv,20221104.20hz.20hz_Sensors_20Hz200.csv,2022/11/03 20:00:00,2022/11/04 00:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
1816,20221104\20hz\20hz_Sensors_20Hz201.csv,20221104.20hz.20hz_Sensors_20Hz201.csv,2022/11/04 00:00:00,2022/11/04 04:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1817,20221104\100hz\100hz_Sensors_100Hz444.csv,20221104.100hz.100hz_Sensors_100Hz444.csv,2022/11/04 00:00:00,2022/11/04 04:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
1818,20221104\Baro\100hz_Baro_Sensors579.csv,20221104.Baro.100hz_Baro_Sensors579.csv,2022/11/04 00:00:00,2022/11/04 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1819,20221104\100hz\100hz_Sensors_100Hz445.csv,20221104.100hz.100hz_Sensors_100Hz445.csv,2022/11/04 04:00:00,2022/11/04 04:41:02,0.68,246246,246246.0,100.000095368,246246,0.0,True,True,True
1820,20221104\20hz\20hz_Sensors_20Hz202.csv,20221104.20hz.20hz_Sensors_20Hz202.csv,2022/11/04 04:00:00,2022/11/04 04:41:00,0.68,49216,49216.0,20.0000190735,49216,0.0,True,True,True
1821,20221104\Baro\100hz_Baro_Sensors580.csv,20221104.Baro.100hz_Baro_Sensors580.csv,2022/11/04 04:00:00,2022/11/04 04:41:02,0.68,246250,246250.0,100.000095368,246250,0.0,True,True,True
1822,20221202\20hz\20hz_Sensors_20Hz0.csv,20221202.20hz.20hz_Sensors_20Hz0.csv,2022/11/04 09:56:40,2022/11/04 12:00:00,2.06,147963,147963.0,20.0000190735,147963,2.0,True,False,True
1823,20221202\100hz\100hz_Sensors_100Hz0.csv,20221202.100hz.100hz_Sensors_100Hz0.csv,2022/11/04 10:04:58,2022/11/04 12:00:00,1.92,690003,690003.0,100.000095368,690003,2.0,True,False,True
1824,20221202\Baro\100hz_Baro_Sensors0.csv,20221202.Baro.100hz_Baro_Sensors0.csv,2022/11/04 10:10:56,2022/11/04 12:00:00,1.82,652266,652266.0,100.000095368,652266,1.0,True,True,True
1825,20221202\Baro\100hz_Baro_Sensors1.csv,20221202.Baro.100hz_Baro_Sensors1.csv,2022/11/04 12:00:00,2022/11/04 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1826,20221202\20hz\20hz_Sensors_20Hz1.csv,20221202.20hz.20hz_Sensors_20Hz1.csv,2022/11/04 12:00:00,2022/11/04 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1827,20221202\100hz\100hz_Sensors_100Hz1.csv,20221202.100hz.100hz_Sensors_100Hz1.csv,2022/11/04 12:00:00,2022/11/04 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1828,20221202\100hz\100hz_Sensors_100Hz2.csv,20221202.100hz.100hz_Sensors_100Hz2.csv,2022/11/04 16:00:00,2022/11/04 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1829,20221202\Baro\100hz_Baro_Sensors2.csv,20221202.Baro.100hz_Baro_Sensors2.csv,2022/11/04 16:00:00,2022/11/04 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1830,20221202\20hz\20hz_Sensors_20Hz2.csv,20221202.20hz.20hz_Sensors_20Hz2.csv,2022/11/04 16:00:00,2022/11/04 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1833,20221202\100hz\100hz_Sensors_100Hz3.csv,20221202.100hz.100hz_Sensors_100Hz3.csv,2022/11/04 20:00:00,2022/11/05 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1832,20221202\20hz\20hz_Sensors_20Hz3.csv,20221202.20hz.20hz_Sensors_20Hz3.csv,2022/11/04 20:00:00,2022/11/05 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1831,20221202\Baro\100hz_Baro_Sensors3.csv,20221202.Baro.100hz_Baro_Sensors3.csv,2022/11/04 20:00:00,2022/11/05 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1834,20221202\100hz\100hz_Sensors_100Hz4.csv,20221202.100hz.100hz_Sensors_100Hz4.csv,2022/11/05 00:00:00,2022/11/05 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1835,20221202\20hz\20hz_Sensors_20Hz4.csv,20221202.20hz.20hz_Sensors_20Hz4.csv,2022/11/05 00:00:00,2022/11/05 04:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1836,20221202\Baro\100hz_Baro_Sensors4.csv,20221202.Baro.100hz_Baro_Sensors4.csv,2022/11/05 00:00:00,2022/11/05 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1837,20221202\100hz\100hz_Sensors_100Hz5.csv,20221202.100hz.100hz_Sensors_100Hz5.csv,2022/11/05 04:00:00,2022/11/05 08:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
1838,20221202\20hz\20hz_Sensors_20Hz5.csv,20221202.20hz.20hz_Sensors_20Hz5.csv,2022/11/05 04:00:00,2022/11/05 08:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1839,20221202\Baro\100hz_Baro_Sensors5.csv,20221202.Baro.100hz_Baro_Sensors5.csv,2022/11/05 04:00:00,2022/11/05 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1840,20221202\100hz\100hz_Sensors_100Hz6.csv,20221202.100hz.100hz_Sensors_100Hz6.csv,2022/11/05 08:00:00,2022/11/05 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1841,20221202\Baro\100hz_Baro_Sensors6.csv,20221202.Baro.100hz_Baro_Sensors6.csv,2022/11/05 08:00:00,2022/11/05 12:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1842,20221202\20hz\20hz_Sensors_20Hz6.csv,20221202.20hz.20hz_Sensors_20Hz6.csv,2022/11/05 08:00:00,2022/11/05 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1845,20221202\20hz\20hz_Sensors_20Hz7.csv,20221202.20hz.20hz_Sensors_20Hz7.csv,2022/11/05 12:00:00,2022/11/05 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1843,20221202\100hz\100hz_Sensors_100Hz7.csv,20221202.100hz.100hz_Sensors_100Hz7.csv,2022/11/05 12:00:00,2022/11/05 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1844,20221202\Baro\100hz_Baro_Sensors7.csv,20221202.Baro.100hz_Baro_Sensors7.csv,2022/11/05 12:00:00,2022/11/05 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1847,20221202\20hz\20hz_Sensors_20Hz8.csv,20221202.20hz.20hz_Sensors_20Hz8.csv,2022/11/05 16:00:00,2022/11/05 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1848,20221202\Baro\100hz_Baro_Sensors8.csv,20221202.Baro.100hz_Baro_Sensors8.csv,2022/11/05 16:00:00,2022/11/05 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1846,20221202\100hz\100hz_Sensors_100Hz8.csv,20221202.100hz.100hz_Sensors_100Hz8.csv,2022/11/05 16:00:00,2022/11/05 20:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
1851,20221202\20hz\20hz_Sensors_20Hz9.csv,20221202.20hz.20hz_Sensors_20Hz9.csv,2022/11/05 20:00:00,2022/11/06 00:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1850,20221202\100hz\100hz_Sensors_100Hz9.csv,20221202.100hz.100hz_Sensors_100Hz9.csv,2022/11/05 20:00:00,2022/11/06 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1849,20221202\Baro\100hz_Baro_Sensors9.csv,20221202.Baro.100hz_Baro_Sensors9.csv,2022/11/05 20:00:00,2022/11/06 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1852,20221202\20hz\20hz_Sensors_20Hz10.csv,20221202.20hz.20hz_Sensors_20Hz10.csv,2022/11/06 00:00:00,2022/11/06 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1853,20221202\Baro\100hz_Baro_Sensors10.csv,20221202.Baro.100hz_Baro_Sensors10.csv,2022/11/06 00:00:00,2022/11/06 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1854,20221202\100hz\100hz_Sensors_100Hz10.csv,20221202.100hz.100hz_Sensors_100Hz10.csv,2022/11/06 00:00:00,2022/11/06 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1855,20221202\100hz\100hz_Sensors_100Hz11.csv,20221202.100hz.100hz_Sensors_100Hz11.csv,2022/11/06 04:00:00,2022/11/06 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1856,20221202\20hz\20hz_Sensors_20Hz11.csv,20221202.20hz.20hz_Sensors_20Hz11.csv,2022/11/06 04:00:00,2022/11/06 08:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
1857,20221202\Baro\100hz_Baro_Sensors11.csv,20221202.Baro.100hz_Baro_Sensors11.csv,2022/11/06 04:00:00,2022/11/06 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1858,20221202\100hz\100hz_Sensors_100Hz12.csv,20221202.100hz.100hz_Sensors_100Hz12.csv,2022/11/06 08:00:00,2022/11/06 12:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
1859,20221202\20hz\20hz_Sensors_20Hz12.csv,20221202.20hz.20hz_Sensors_20Hz12.csv,2022/11/06 08:00:00,2022/11/06 12:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1860,20221202\Baro\100hz_Baro_Sensors12.csv,20221202.Baro.100hz_Baro_Sensors12.csv,2022/11/06 08:00:00,2022/11/06 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1861,20221202\20hz\20hz_Sensors_20Hz13.csv,20221202.20hz.20hz_Sensors_20Hz13.csv,2022/11/06 12:00:00,2022/11/06 16:00:00,4.0,287981,287981.0,20.0000190735,287981,1.0,True,False,True
1862,20221202\Baro\100hz_Baro_Sensors13.csv,20221202.Baro.100hz_Baro_Sensors13.csv,2022/11/06 12:00:00,2022/11/06 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1863,20221202\100hz\100hz_Sensors_100Hz13.csv,20221202.100hz.100hz_Sensors_100Hz13.csv,2022/11/06 12:00:00,2022/11/06 16:00:00,4.0,1439703,1439703.0,100.000095368,1439703,3.0,True,False,True
1865,20221202\100hz\100hz_Sensors_100Hz14.csv,20221202.100hz.100hz_Sensors_100Hz14.csv,2022/11/06 16:00:00,2022/11/06 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1866,20221202\Baro\100hz_Baro_Sensors14.csv,20221202.Baro.100hz_Baro_Sensors14.csv,2022/11/06 16:00:00,2022/11/06 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1864,20221202\20hz\20hz_Sensors_20Hz14.csv,20221202.20hz.20hz_Sensors_20Hz14.csv,2022/11/06 16:00:00,2022/11/06 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1867,20221202\Baro\100hz_Baro_Sensors15.csv,20221202.Baro.100hz_Baro_Sensors15.csv,2022/11/06 20:00:00,2022/11/07 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1868,20221202\20hz\20hz_Sensors_20Hz15.csv,20221202.20hz.20hz_Sensors_20Hz15.csv,2022/11/06 20:00:00,2022/11/07 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1869,20221202\100hz\100hz_Sensors_100Hz15.csv,20221202.100hz.100hz_Sensors_100Hz15.csv,2022/11/06 20:00:00,2022/11/07 00:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
1870,20221202\20hz\20hz_Sensors_20Hz16.csv,20221202.20hz.20hz_Sensors_20Hz16.csv,2022/11/07 00:00:00,2022/11/07 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1871,20221202\100hz\100hz_Sensors_100Hz16.csv,20221202.100hz.100hz_Sensors_100Hz16.csv,2022/11/07 00:00:00,2022/11/07 04:00:00,4.0,1439703,1439703.0,100.000095368,1439703,3.0,True,False,True
1872,20221202\Baro\100hz_Baro_Sensors16.csv,20221202.Baro.100hz_Baro_Sensors16.csv,2022/11/07 00:00:00,2022/11/07 04:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1874,20221202\Baro\100hz_Baro_Sensors17.csv,20221202.Baro.100hz_Baro_Sensors17.csv,2022/11/07 04:00:00,2022/11/07 08:00:00,4.0,1439997,1439997.0,100.000095368,1439997,2.0,True,True,True
1873,20221202\100hz\100hz_Sensors_100Hz17.csv,20221202.100hz.100hz_Sensors_100Hz17.csv,2022/11/07 04:00:00,2022/11/07 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1875,20221202\20hz\20hz_Sensors_20Hz17.csv,20221202.20hz.20hz_Sensors_20Hz17.csv,2022/11/07 04:00:00,2022/11/07 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1876,20221202\20hz\20hz_Sensors_20Hz18.csv,20221202.20hz.20hz_Sensors_20Hz18.csv,2022/11/07 08:00:00,2022/11/07 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1877,20221202\100hz\100hz_Sensors_100Hz18.csv,20221202.100hz.100hz_Sensors_100Hz18.csv,2022/11/07 08:00:00,2022/11/07 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1878,20221202\Baro\100hz_Baro_Sensors18.csv,20221202.Baro.100hz_Baro_Sensors18.csv,2022/11/07 08:00:00,2022/11/07 12:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1880,20221202\100hz\100hz_Sensors_100Hz19.csv,20221202.100hz.100hz_Sensors_100Hz19.csv,2022/11/07 12:00:00,2022/11/07 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1881,20221202\20hz\20hz_Sensors_20Hz19.csv,20221202.20hz.20hz_Sensors_20Hz19.csv,2022/11/07 12:00:00,2022/11/07 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1879,20221202\Baro\100hz_Baro_Sensors19.csv,20221202.Baro.100hz_Baro_Sensors19.csv,2022/11/07 12:00:00,2022/11/07 16:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1884,20221202\20hz\20hz_Sensors_20Hz20.csv,20221202.20hz.20hz_Sensors_20Hz20.csv,2022/11/07 16:00:00,2022/11/07 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1883,20221202\100hz\100hz_Sensors_100Hz20.csv,20221202.100hz.100hz_Sensors_100Hz20.csv,2022/11/07 16:00:00,2022/11/07 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1882,20221202\Baro\100hz_Baro_Sensors20.csv,20221202.Baro.100hz_Baro_Sensors20.csv,2022/11/07 16:00:00,2022/11/07 20:00:00,4.0,1439988,1439988.0,100.000095368,1439988,1.0,True,True,True
1885,20221202\Baro\100hz_Baro_Sensors21.csv,20221202.Baro.100hz_Baro_Sensors21.csv,2022/11/07 20:00:00,2022/11/08 00:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1886,20221202\100hz\100hz_Sensors_100Hz21.csv,20221202.100hz.100hz_Sensors_100Hz21.csv,2022/11/07 20:00:00,2022/11/08 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1887,20221202\20hz\20hz_Sensors_20Hz21.csv,20221202.20hz.20hz_Sensors_20Hz21.csv,2022/11/07 20:00:00,2022/11/08 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1888,20221202\Baro\100hz_Baro_Sensors22.csv,20221202.Baro.100hz_Baro_Sensors22.csv,2022/11/08 00:00:00,2022/11/08 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1889,20221202\100hz\100hz_Sensors_100Hz22.csv,20221202.100hz.100hz_Sensors_100Hz22.csv,2022/11/08 00:00:00,2022/11/08 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1890,20221202\20hz\20hz_Sensors_20Hz22.csv,20221202.20hz.20hz_Sensors_20Hz22.csv,2022/11/08 00:00:00,2022/11/08 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1891,20221202\100hz\100hz_Sensors_100Hz23.csv,20221202.100hz.100hz_Sensors_100Hz23.csv,2022/11/08 04:00:00,2022/11/08 08:00:00,4.0,1439703,1439703.0,100.000095368,1439703,3.0,True,False,True
1892,20221202\20hz\20hz_Sensors_20Hz23.csv,20221202.20hz.20hz_Sensors_20Hz23.csv,2022/11/08 04:00:00,2022/11/08 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1893,20221202\Baro\100hz_Baro_Sensors23.csv,20221202.Baro.100hz_Baro_Sensors23.csv,2022/11/08 04:00:00,2022/11/08 08:00:00,4.0,1439997,1439997.0,100.000095368,1439997,2.0,True,True,True
1896,20221202\20hz\20hz_Sensors_20Hz24.csv,20221202.20hz.20hz_Sensors_20Hz24.csv,2022/11/08 08:00:00,2022/11/08 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1894,20221202\Baro\100hz_Baro_Sensors24.csv,20221202.Baro.100hz_Baro_Sensors24.csv,2022/11/08 08:00:00,2022/11/08 12:00:00,4.0,1440008,1440008.0,100.000095368,1440008,1.0,True,False,True
1895,20221202\100hz\100hz_Sensors_100Hz24.csv,20221202.100hz.100hz_Sensors_100Hz24.csv,2022/11/08 08:00:00,2022/11/08 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1899,20221202\Baro\100hz_Baro_Sensors25.csv,20221202.Baro.100hz_Baro_Sensors25.csv,2022/11/08 12:00:00,2022/11/08 16:00:00,4.0,1439988,1439988.0,100.000095368,1439988,1.0,True,True,True
1898,20221202\100hz\100hz_Sensors_100Hz25.csv,20221202.100hz.100hz_Sensors_100Hz25.csv,2022/11/08 12:00:00,2022/11/08 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1897,20221202\20hz\20hz_Sensors_20Hz25.csv,20221202.20hz.20hz_Sensors_20Hz25.csv,2022/11/08 12:00:00,2022/11/08 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1900,20221202\100hz\100hz_Sensors_100Hz26.csv,20221202.100hz.100hz_Sensors_100Hz26.csv,2022/11/08 16:00:00,2022/11/08 20:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
1901,20221202\20hz\20hz_Sensors_20Hz26.csv,20221202.20hz.20hz_Sensors_20Hz26.csv,2022/11/08 16:00:00,2022/11/08 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1902,20221202\Baro\100hz_Baro_Sensors26.csv,20221202.Baro.100hz_Baro_Sensors26.csv,2022/11/08 16:00:00,2022/11/08 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1903,20221202\Baro\100hz_Baro_Sensors27.csv,20221202.Baro.100hz_Baro_Sensors27.csv,2022/11/08 20:00:00,2022/11/09 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1904,20221202\20hz\20hz_Sensors_20Hz27.csv,20221202.20hz.20hz_Sensors_20Hz27.csv,2022/11/08 20:00:00,2022/11/09 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1905,20221202\100hz\100hz_Sensors_100Hz27.csv,20221202.100hz.100hz_Sensors_100Hz27.csv,2022/11/08 20:00:00,2022/11/09 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1908,20221202\Baro\100hz_Baro_Sensors28.csv,20221202.Baro.100hz_Baro_Sensors28.csv,2022/11/09 00:00:00,2022/11/09 04:00:00,4.0,1439991,1439991.0,100.000095368,1439991,4.0,True,True,True
1906,20221202\100hz\100hz_Sensors_100Hz28.csv,20221202.100hz.100hz_Sensors_100Hz28.csv,2022/11/09 00:00:00,2022/11/09 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
